;figi;ticker;share_name;datetime;last_price;buy_flag;strategy_id;profit;currency
396;BBG000BHRBT4;EGP;EastGroup Properties REIT;2022-08-01;169.03;1;sma_20_60;0;usd
397;BBG0029SFXB3;KZOS;ПАО «КАЗАНЬОРГСИНТЕЗ»;2022-08-01;76.1;1;sma_20_60;0;rub
398;BBG000BWXBC2;WMT;Wal-Mart Stores;2022-08-01;132.17;1;sma_20_60;0;usd
399;BBG000BNDN65;LOW;Lowe's;2022-08-01;190.6;1;sma_20_60;0;usd
400;BBG000VPGNR2;CHTR;Charter Communications;2022-08-01;435.02;0;sma_20_60;0;usd
401;BBG000BL30Y9;MOV;Movado Group Inc;2022-08-01;35.32;1;sma_20_60;0;usd
402;BBG000BMT9T6;TDY;Teledyne Technologies Inc;2022-08-01;396.69;1;sma_20_60;0;usd
403;BBG000BKLTM1;MRC;MRC Global Inc;2022-08-01;11.59;1;sma_20_60;0;usd
404;BBG000J79P80;SXT;Sensient Technologies Corp;2022-08-01;86.9;1;sma_20_60;0;usd
405;BBG000QXWHD1;BIDU;Baidu;2022-08-01;130.06;0;sma_20_60;0;usd
406;BBG000Q2HM09;YELP;Yelp Inc;2022-08-01;31.18;1;sma_20_60;0;usd
407;BBG000BM7HL0;ADSK;Autodesk;2022-08-01;213.86;1;sma_20_60;0;usd
408;BBG000C43RR5;EBAY;eBay;2022-08-01;47.78;1;sma_20_60;0;usd
409;BBG000QS6NV8;MDGL;Madrigal Pharmaceuticals Inc;2022-08-01;61.19;0;sma_20_60;0;usd
410;BBG000BD0TF8;BEN;Franklin Resources;2022-08-01;27.44;1;sma_20_60;0;usd
411;BBG005DLMMZ6;NMIH;NMI Holdings Inc;2022-08-01;18.99;1;sma_20_60;0;usd
412;BBG000BMTFR4;KLAC;KLA-Tencor;2022-08-01;381.85;1;sma_20_60;0;usd
413;BBG000BT9DW0;SO;Southern;2022-08-01;77.15;1;sma_20_60;0;usd
414;BBG000PQ4W72;GNRC;Generac Holdings Inc;2022-08-01;265.19;1;sma_20_60;0;usd
415;BBG00564Y443;GLOB;Globant SA;2022-08-01;205.75;1;sma_20_60;0;usd
416;BBG000BQ2C28;NOC;Northrop Grumman;2022-08-01;480.23;1;sma_20_60;0;usd
417;BBG0077VS2C0;BLD;TopBuild Corp;2022-08-01;212.03;1;sma_20_60;0;usd
418;BBG000BPRN29;ONTO;Onto Innovation Inc;2022-08-01;82.23;1;sma_20_60;0;usd
419;BBG000BLMZK6;KMX;CarMax;2022-08-01;98.79;1;sma_20_60;0;usd
420;BBG000BB65D0;IT;Gartner;2022-08-01;287.19;1;sma_20_60;0;usd
421;BBG000BQ4GG2;NPK;National Presto Industries Inc;2022-08-01;71.96;1;sma_20_60;0;usd
422;BBG000BRJ809;PPG;PPG Industries;2022-08-01;127.16;1;sma_20_60;0;usd
423;BBG000F1ZSQ2;MA;Mastercard;2022-08-01;346.41;1;sma_20_60;0;usd
424;BBG00BT7PPY8;TRHC;Tabula Rasa HealthCare In;2022-08-01;3.66;1;sma_20_60;0;usd
425;BBG000BRNLL2;ALGN;Align Technology;2022-08-01;279.12;1;sma_20_60;0;usd
426;BBG000L8CBX4;TDG;TransDigm;2022-08-01;628.84;1;sma_20_60;0;usd
427;BBG000C1DHF5;CRUS;Cirrus Logic Inc;2022-08-01;82.9;1;sma_20_60;0;usd
428;BBG000BZCKH3;MTD;Mettler Toledo;2022-08-01;1361.4;1;sma_20_60;0;usd
429;BBG000BR3KL6;PH;Parker-Hannifin;2022-08-01;288.18;1;sma_20_60;0;usd
430;BBG005CM7J89;WIX;Wix.com Ltd;2022-08-01;61.66;0;sma_20_60;0;usd
431;BBG00172J7S9;OKEY;O'Key Group SA;2022-08-01;31.22;1;sma_20_60;0;rub
432;BBG000BMLWX8;KBH;KB Home;2022-08-01;31.99;1;sma_20_60;0;usd
433;BBG000BKFZM4;GLW;Corning;2022-08-01;36.09;1;sma_20_60;0;usd
434;BBG000BP1152;CIEN;Ciena Corp;2022-08-01;51.18;1;sma_20_60;0;usd
435;BBG000BQGLS5;OGE;OGE Energy Corp.;2022-08-01;40.97;1;sma_20_60;0;usd
436;BBG000BQ4512;RIOT;Riot Blockchain;2022-08-01;7.42;1;sma_20_60;0;usd
437;BBG000BF0672;CASY;Casey's General Stores Inc;2022-08-01;204.5;1;sma_20_60;0;usd
438;BBG000BTGKK9;TREX;Trex Co Inc;2022-08-01;64.2;1;sma_20_60;0;usd
439;BBG000PXGT62;TPX;Tempur Sealy International Inc;2022-08-01;27.26;1;sma_20_60;0;usd
440;BBG00PNN7C40;DT;Dynatrace Inc;2022-08-01;38.06;0;sma_20_60;0;usd
